PMVL[Holding date],PMVL[GROUPE],PMVL[Quote],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Parametres_Indices.TICKER],PRMP_PMVL_future,target
2026-03-11,Groupe MH,0.03,P,14340.0,1,458.88,458.88,430.2,PP,FC_Div,FR46,8615535,PP_FAC_DIV_Autres,458.88,-28.680000000000007,0.0,430.2,-28.680000000000007,QUATREM AG,Hors mandat QUATREM AG,0.0,-28.680000000000007,430.2,PP_FAC_DIV,QUATREM HM ACT COTE,pas de ticker,-28.680000000000007,True
2026-03-12,Groupe MH,0.03,P,14340.0,1,458.88,458.88,430.2,PP,FC_Div,FR46,8615535,PP_FAC_DIV_Autres,458.88,-28.680000000000007,0.0,430.2,-28.680000000000007,QUATREM AG,Hors mandat QUATREM AG,0.0,-28.680000000000007,430.2,PP_FAC_DIV,QUATREM HM ACT COTE,pas de ticker,-28.680000000000007,True
2026-03-13,Groupe MH,0.03,P,14340.0,1,458.88,458.88,430.2,PP,FC_Div,FR46,8615535,PP_FAC_DIV_Autres,458.88,-28.680000000000007,0.0,430.2,-28.680000000000007,QUATREM AG,Hors mandat QUATREM AG,0.0,-28.680000000000007,430.2,PP_FAC_DIV,QUATREM HM ACT COTE,pas de ticker,-28.680000000000007,True
2026-03-16,Groupe MH,0.03,P,14340.0,1,458.88,458.88,430.2,PP,FC_Div,FR46,8615535,PP_FAC_DIV_Autres,458.88,-28.680000000000007,0.0,430.2,-28.680000000000007,QUATREM AG,Hors mandat QUATREM AG,0.0,-28.680000000000007,430.2,PP_FAC_DIV,QUATREM HM ACT COTE,pas de ticker,-28.680000000000007,True
2026-03-17,Groupe MH,0.03,P,14340.0,1,458.88,458.88,430.2,PP,FC_Div,FR46,8615535,PP_FAC_DIV_Autres,458.88,-28.680000000000007,0.0,430.2,-28.680000000000007,QUATREM AG,Hors mandat QUATREM AG,0.0,-28.680000000000007,430.2,PP_FAC_DIV,QUATREM HM ACT COTE,pas de ticker,-28.680000000000007,True
2026-03-20,Groupe MH,0.03,P,14340.0,1,458.88,458.88,430.2,PP,FC_Div,FR46,8615535,PP_FAC_DIV_Autres,458.88,-28.680000000000007,0.0,430.2,-28.680000000000007,QUATREM AG,Hors mandat QUATREM AG,0.0,-28.680000000000007,430.2,PP_FAC_DIV,QUATREM HM ACT COTE,pas de ticker,-28.680000000000007,True
2026-03-23,Groupe MH,0.03,P,14340.0,1,458.88,458.88,430.2,PP,FC_Div,FR46,8615535,PP_FAC_DIV_Autres,458.88,-28.680000000000007,0.0,430.2,-28.680000000000007,QUATREM AG,Hors mandat QUATREM AG,0.0,-28.680000000000007,430.2,PP_FAC_DIV,QUATREM HM ACT COTE,pas de ticker,-28.680000000000007,True
2026-03-24,Groupe MH,0.03,P,14340.0,1,458.88,458.88,430.2,PP,FC_Div,FR46,8615535,PP_FAC_DIV_Autres,458.88,-28.680000000000007,0.0107658220656743,434.83145665265306,-24.048543347346936,QUATREM AG,Hors mandat QUATREM AG,0.0,-24.048543347346936,434.83145665265306,PP_FAC_DIV,QUATREM HM ACT COTE,Composite_diversifie,-28.680000000000007,False
2026-03-25,Groupe MH,0.03,P,14340.0,1,458.88,458.88,430.2,PP,FC_Div,FR46,8615535,PP_FAC_DIV_Autres,458.88,-28.680000000000007,0.0025855043138577,431.3122839558216,-27.567716044178383,QUATREM AG,Hors mandat QUATREM AG,0.0,-27.567716044178383,431.3122839558216,PP_FAC_DIV,QUATREM HM ACT COTE,Composite_diversifie,-28.680000000000007,True
2026-01-05,Groupe MH,111108.05,P,66.84999999999997,1,7413792.655999999,7413792.655999999,7427573.14,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,7413792.655999999,13780.484000000171,0.0,7427573.14,13780.484000000171,QUATREM AG,Hors mandat QUATREM AG,0.0,13780.484000000171,7427573.14,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,13780.484000000171,True
2026-01-06,Groupe MH,111108.05,P,66.84999999999997,1,7413792.655999999,7413792.655999999,7427573.14,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,7413792.655999999,13780.484000000171,0.0,7427573.14,13780.484000000171,QUATREM AG,Hors mandat QUATREM AG,0.0,13780.484000000171,7427573.14,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,14571.324000000954,False
2026-01-07,Groupe MH,111119.88,P,66.84999999999997,1,7413792.655999999,7413792.655999999,7428363.98,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,7413792.655999999,14571.324000000954,0.0,7428363.98,14571.324000000954,QUATREM AG,Hors mandat QUATREM AG,0.0,14571.324000000954,7428363.98,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,9396.29005880095,False
2026-01-08,Groupe MH,111125.41,P,66.84999999999997,1,7419337.369941199,7419337.369941199,7428733.66,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,7419337.369941199,9396.29005880095,0.0,7428733.66,9396.29005880095,QUATREM AG,Hors mandat QUATREM AG,0.0,9396.29005880095,7428733.66,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,11968.680058800615,False
2026-01-14,Groupe MH,111163.89,P,66.84999999999997,1,7419337.369941199,7419337.369941199,7431306.05,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,7419337.369941199,11968.680058800615,0.0,7431306.05,11968.680058800615,QUATREM AG,Hors mandat QUATREM AG,0.0,11968.680058800615,7431306.05,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,15249.880058802664,False
2026-01-15,Groupe MH,111169.73,P,561.8499999999999,1,62445462.9199412,62445462.9199412,62460712.8,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,62445462.9199412,15249.880058802664,0.0,62460712.8,15249.880058802664,QUATREM AG,Hors mandat QUATREM AG,0.0,15249.880058802664,62460712.8,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,19497.47005880624,False
2026-01-16,Groupe MH,111177.29,P,561.8499999999999,1,62445462.9199412,62445462.9199412,62464960.39,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,62445462.9199412,19497.47005880624,0.0,62464960.39,19497.47005880624,QUATREM AG,Hors mandat QUATREM AG,0.0,19497.47005880624,62464960.39,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,0.0,False
2026-01-19,Groupe MH,111196.26,P,561.8499999999999,1,62445462.9199412,62445462.9199412,62475618.68,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,62475618.68,0.0,0.0,62475618.68,0.0,QUATREM AG,Hors mandat QUATREM AG,0.0,0.0,62475618.68,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,33858.35005880892,False
2026-01-20,Groupe MH,111202.85,P,561.8499999999999,1,62445462.9199412,62445462.9199412,62479321.27,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,62445462.9199412,33858.35005880892,0.0,62479321.27,33858.35005880892,QUATREM AG,Hors mandat QUATREM AG,0.0,33858.35005880892,62479321.27,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,33858.35005880892,True
2026-01-21,Groupe MH,111202.85,P,561.8499999999999,1,62445462.9199412,62445462.9199412,62479321.27,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,62445462.9199412,33858.35005880892,0.0,62479321.27,33858.35005880892,QUATREM AG,Hors mandat QUATREM AG,0.0,33858.35005880892,62479321.27,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,40937.66005881131,False
2026-01-22,Groupe MH,111215.45,P,561.8499999999999,1,62445462.9199412,62445462.9199412,62486400.580000006,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,62445462.9199412,40937.66005881131,0.0,62486400.580000006,40937.66005881131,QUATREM AG,Hors mandat QUATREM AG,0.0,40937.66005881131,62486400.580000006,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,44522.27005880326,False
2026-01-23,Groupe MH,111221.83,P,561.8499999999999,1,62445462.9199412,62445462.9199412,62489985.19,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,62445462.9199412,44522.27005880326,0.0,62489985.19,44522.27005880326,QUATREM AG,Hors mandat QUATREM AG,0.0,44522.27005880326,62489985.19,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,55056.95005880296,False
2026-01-26,Groupe MH,111240.58,P,561.8499999999999,1,62445462.9199412,62445462.9199412,62500519.87,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,62445462.9199412,55056.95005880296,0.0,62500519.87,55056.95005880296,QUATREM AG,Hors mandat QUATREM AG,0.0,55056.95005880296,62500519.87,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,58669.65005880594,False
2026-01-27,Groupe MH,111247.01,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85532263.64,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,58669.65005880594,0.0,85532263.64,58669.65005880594,QUATREM AG,Hors mandat QUATREM AG,0.0,58669.65005880594,85532263.64,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,62967.52005881071,False
2026-01-28,Groupe MH,111252.6,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85536561.51,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,62967.52005881071,0.0,85536561.51,62967.52005881071,QUATREM AG,Hors mandat QUATREM AG,0.0,62967.52005881071,85536561.51,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,67826.65005880594,False
2026-01-29,Groupe MH,111258.92,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85541420.64,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,67826.65005880594,0.0,85541420.64,67826.65005880594,QUATREM AG,Hors mandat QUATREM AG,0.0,67826.65005880594,85541420.64,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,72847.24005879462,False
2026-01-30,Groupe MH,111265.45,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85546441.22999999,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,72847.24005879462,0.0,85546441.22999999,72847.24005879462,QUATREM AG,Hors mandat QUATREM AG,0.0,72847.24005879462,85546441.22999999,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,87063.28005880117,False
2026-02-02,Groupe MH,111283.94,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85560657.27,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,87063.28005880117,0.0,85560657.27,87063.28005880117,QUATREM AG,Hors mandat QUATREM AG,0.0,87063.28005880117,85560657.27,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,91707.13005881011,False
2026-02-03,Groupe MH,111289.98,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85565301.12,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,91707.13005881011,0.0,85565301.12,91707.13005881011,QUATREM AG,Hors mandat QUATREM AG,0.0,91707.13005881011,85565301.12,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,96973.76005880536,False
2026-02-04,Groupe MH,111296.83,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85570567.75,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,96973.76005880536,0.0,85570567.75,96973.76005880536,QUATREM AG,Hors mandat QUATREM AG,0.0,96973.76005880536,85570567.75,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,106069.25005881488,False
2026-02-06,Groupe MH,111308.66,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85579663.24000001,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,106069.25005881488,0.0,85579663.24000001,106069.25005881488,QUATREM AG,Hors mandat QUATREM AG,0.0,106069.25005881488,85579663.24000001,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,120585.14005881548,False
2026-02-09,Groupe MH,111327.54,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85594179.13000001,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,120585.14005881548,0.0,85594179.13000001,120585.14005881548,QUATREM AG,Hors mandat QUATREM AG,0.0,120585.14005881548,85594179.13000001,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,125490.40005882084,True
2026-02-10,Groupe MH,111333.92,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85599084.39000002,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,125490.40005882084,0.0,85599084.39000002,125490.40005882084,QUATREM AG,Hors mandat QUATREM AG,0.0,125490.40005882084,85599084.39000002,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,130003.5500588119,True
2026-02-11,Groupe MH,111339.79,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85603597.54,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,130003.5500588119,0.0,85603597.54,130003.5500588119,QUATREM AG,Hors mandat QUATREM AG,0.0,130003.5500588119,85603597.54,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,158589.39005881548,False
2026-02-17,Groupe MH,111376.97,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85632183.38000001,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,158589.39005881548,0.0,85632183.38000001,158589.39005881548,QUATREM AG,Hors mandat QUATREM AG,0.0,158589.39005881548,85632183.38000001,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,163064.10005880892,True
2026-02-18,Groupe MH,111382.79,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85636658.09,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,163064.10005880892,0.0,85636658.09,163064.10005880892,QUATREM AG,Hors mandat QUATREM AG,0.0,163064.10005880892,85636658.09,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,167854.04005880654,True
2026-02-25,Groupe MH,111426.57,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85670318.34,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,196724.3500588089,0.0,85670318.34,196724.3500588089,QUATREM AG,Hors mandat QUATREM AG,0.0,196724.3500588089,85670318.34,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,201391.2700587958,True
2026-02-26,Groupe MH,111432.64,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85674985.25999999,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,201391.2700587958,0.0,85674985.25999999,201391.2700587958,QUATREM AG,Hors mandat QUATREM AG,0.0,201391.2700587958,85674985.25999999,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,206288.8500588089,True
2026-02-27,Groupe MH,111439.01,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85679882.84,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,206288.8500588089,0.0,85679882.84,206288.8500588089,QUATREM AG,Hors mandat QUATREM AG,0.0,206288.8500588089,85679882.84,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,220904.6900587976,False
2026-03-02,Groupe MH,111458.02,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85694498.67999999,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,220904.6900587976,0.0,85694498.67999999,220904.6900587976,QUATREM AG,Hors mandat QUATREM AG,0.0,220904.6900587976,85694498.67999999,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,220904.6900587976,True
2026-03-03,Groupe MH,111458.02,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85694498.67999999,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,220904.6900587976,0.0,85694498.67999999,220904.6900587976,QUATREM AG,Hors mandat QUATREM AG,0.0,220904.6900587976,85694498.67999999,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,231537.8800587952,True
2026-03-04,Groupe MH,111471.85,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85705131.86999999,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,231537.8800587952,0.0,85705131.86999999,231537.8800587952,QUATREM AG,Hors mandat QUATREM AG,0.0,231537.8800587952,85705131.86999999,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,235259.12005880475,True
2026-03-05,Groupe MH,111476.69,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85708853.11,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,235259.12005880475,0.0,85708853.11,235259.12005880475,QUATREM AG,Hors mandat QUATREM AG,0.0,235259.12005880475,85708853.11,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,239902.9700588137,True
2026-03-06,Groupe MH,111482.73,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85713496.96000001,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,239902.9700588137,0.0,85713496.96000001,239902.9700588137,QUATREM AG,Hors mandat QUATREM AG,0.0,239902.9700588137,85713496.96000001,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,253880.6600588113,False
2026-03-09,Groupe MH,111500.91,P,768.8499999999999,1,85473593.9899412,85473593.9899412,85727474.65,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,85473593.9899412,253880.6600588113,0.0,85727474.65,253880.6600588113,QUATREM AG,Hors mandat QUATREM AG,0.0,253880.6600588113,85727474.65,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,258316.93005877733,True
2026-03-10,Groupe MH,111506.68,P,797.8499999999999,1,88707287.70994122,88707287.70994122,88965604.64,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,88707287.70994122,258316.93005877733,0.0,88965604.64,258316.93005877733,QUATREM AG,Hors mandat QUATREM AG,0.0,258316.93005877733,88965604.64,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,262449.79005879164,True
2026-03-11,Groupe MH,111511.86,P,797.8499999999999,1,88707287.70994122,88707287.70994122,88969737.50000001,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,88707287.70994122,262449.79005879164,0.0,88969737.50000001,262449.79005879164,QUATREM AG,Hors mandat QUATREM AG,0.0,262449.79005879164,88969737.50000001,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,267994.850058794,True
2026-03-12,Groupe MH,111518.81,P,797.8499999999999,1,88707287.7099412,88707287.7099412,88975282.55999999,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,88707287.7099412,267994.850058794,0.0,88975282.55999999,267994.850058794,QUATREM AG,Hors mandat QUATREM AG,0.0,267994.850058794,88975282.55999999,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,271553.26005877554,True
2026-03-13,Groupe MH,111523.27,P,797.8499999999999,1,88707287.70994122,88707287.70994122,88978840.97,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,88707287.70994122,271553.26005877554,0.0,88978840.97,271553.26005877554,QUATREM AG,Hors mandat QUATREM AG,0.0,271553.26005877554,88978840.97,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,284885.3300587833,True
2026-03-16,Groupe MH,111539.98,P,797.8499999999999,1,88707287.70994122,88707287.70994122,88992173.04,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,88707287.70994122,284885.3300587833,0.0,88992173.04,284885.3300587833,QUATREM AG,Hors mandat QUATREM AG,0.0,284885.3300587833,88992173.04,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,289855.9400587678,True
2026-03-17,Groupe MH,111546.21,P,797.8499999999999,1,88707287.70994122,88707287.70994122,88997143.64999999,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,88707287.70994122,289855.9400587678,0.0,88997143.64999999,289855.9400587678,QUATREM AG,Hors mandat QUATREM AG,0.0,289855.9400587678,88997143.64999999,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,303523.1100587994,True
2026-03-20,Groupe MH,111563.34,P,797.8499999999999,1,88707287.7099412,88707287.7099412,89010810.82,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,88707287.7099412,303523.1100587994,0.0,89010810.82,303523.1100587994,QUATREM AG,Hors mandat QUATREM AG,0.0,303523.1100587994,89010810.82,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,318466.8400588036,True
2026-03-23,Groupe MH,111582.07,P,797.8499999999999,1,88707287.7099412,88707287.7099412,89025754.55,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,88707287.7099412,318466.8400588036,0.0,89025754.55,318466.8400588036,QUATREM AG,Hors mandat QUATREM AG,0.0,318466.8400588036,89025754.55,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,323301.8100588024,True
2026-03-24,Groupe MH,111588.13,P,797.8499999999999,1,88707287.7099412,88707287.7099412,89030589.52,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,88707287.7099412,323301.8100588024,0.0,89030589.52,323301.8100588024,QUATREM AG,Hors mandat QUATREM AG,0.0,323301.8100588024,89030589.52,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,326788.4100588113,True
2026-03-25,Groupe MH,111592.5,P,797.8499999999999,1,88707287.7099412,88707287.7099412,89034076.12,PP,FC_Mon,FR43,4284156,PP_Mon_Fonds,88707287.7099412,326788.4100588113,0.0,89034076.12,326788.4100588113,QUATREM AG,Hors mandat QUATREM AG,0.0,326788.4100588113,89034076.12,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,330665.9700588137,True
2026-01-05,Groupe MH,1486.23,P,10494.819,1,10410497.400865804,10410497.400865804,15597714.840000002,PP,FC_Taux_Autre,FR42,4879142,PP_FAC_Taux_Corp_HY,10410497.400865804,5187217.439134197,-0.0009650592531102,15582662.120966284,5172164.720100479,QUATREM AG,Hors mandat QUATREM AG,0.0,5172164.720100479,15582662.120966284,PP_FAC_Taux,QUATREM HM ACT COTE,HE00,5187217.439134197,True
2026-01-06,Groupe MH,1486.23,P,10494.819,1,10410497.400865804,10410497.400865804,15597714.840000002,PP,FC_Taux_Autre,FR42,4879142,PP_FAC_Taux_Corp_HY,10410497.400865804,5187217.439134197,-0.0009650592531102,15582662.120966284,5172164.720100479,QUATREM AG,Hors mandat QUATREM AG,0.0,5172164.720100479,15582662.120966284,PP_FAC_Taux,QUATREM HM ACT COTE,HE00,5191625.269134196,True
2026-01-07,Groupe MH,1486.65,P,10494.819,1,10410497.400865804,10410497.400865804,15602122.67,PP,FC_Taux_Autre,FR42,4879142,PP_FAC_Taux_Corp_HY,10410497.400865804,5191625.269134196,0.0010446717925907,15618421.76745789,5207924.366592085,QUATREM AG,Hors mandat QUATREM AG,0.0,5207924.366592085,15618421.76745789,PP_FAC_Taux,QUATREM HM ACT COTE,HE00,5205793.269134196,True
2026-01-08,Groupe MH,1488.0,P,10494.819,1,10410497.400865804,10410497.400865804,15616290.67,PP,FC_Taux_Autre,FR42,4879142,PP_FAC_Taux_Corp_HY,10410497.400865804,5205793.269134196,0.0013508160757269,15637385.40648026,5226888.005614456,QUATREM AG,Hors mandat QUATREM AG,0.0,5226888.005614456,15637385.40648026,PP_FAC_Taux,QUATREM HM ACT COTE,HE00,5255853.559134195,True
2026-01-14,Groupe MH,1492.77,P,10494.819,1,10410497.400865804,10410497.400865804,15666350.96,PP,FC_Taux_Autre,FR42,4879142,PP_FAC_Taux_Corp_HY,10410497.400865804,5255853.559134195,-8.35360559337571e-05,15665042.254829926,5254544.853964122,QUATREM AG,Hors mandat QUATREM AG,0.0,5254544.853964122,15665042.254829926,PP_FAC_Taux,QUATREM HM ACT COTE,HE00,5261415.809134195,True
2026-01-15,Groupe MH,1493.3,P,10494.819,1,10410497.400865804,10410497.400865804,15671913.21,PP,FC_Taux_Autre,FR42,4879142,PP_FAC_Taux_Corp_HY,10410497.400865804,5261415.809134195,-0.000250629104368,15667985.372428443,5257487.971562639,QUATREM AG,Hors mandat QUATREM AG,0.0,5257487.971562639,15667985.372428443,PP_FAC_Taux,QUATREM HM ACT COTE,HE00,5271071.049134197,True
2026-01-16,Groupe MH,1494.22,P,10494.819,1,10410497.400865804,10410497.400865804,15681568.45,PP,FC_Taux_Autre,FR42,4879142,PP_FAC_Taux_Corp_HY,10410497.400865804,5271071.049134197,-0.0001721924402453,15678868.20246172,5268370.801595917,QUATREM AG,Hors mandat QUATREM AG,0.0,5268370.801595917,15678868.20246172,PP_FAC_Taux,QUATREM HM ACT COTE,HE00,0.0,False
