PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Ref Unik Asset],PMVL[Flag Fonds Dedie],PMVL[PFMIndice.Perf J / J-1]
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400CCX3,GEMEQUITY PART MH,142.86,2026-03-24T00:00:00,P,326337,1,34458500.61,34458500.61,46620503.82,PP,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,34458500.61,12162003.21,MSDEEEMN,47585756.79434695,13127256.184346952,QUATREM AG,Hors mandat QUATREM AG,0,13127256.184346952,47585756.79434695,2026-03-25T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Act_Emerg,Vrai,0.020704473252236
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400N7S5,MH EDRAM DIVERSIFIE,11043.85,2026-03-24T00:00:00,P,5000,1,50000000,50000000,55219250.00000001,PP,,FR44,10907450,PP_FAC_Act_EUR_LC,50000000,5219250.000000007,Composite_diversifie,56002457.86264892,6002457.862648919,QUATREM AG,Hors mandat QUATREM AG,0,6002457.862648919,56002457.86264892,2026-03-25T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Div,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,LU2066074910,BDLCM Funds BDL Transition E Acc,149.08,2026-03-24T00:00:00,P,60511,1,8625843.05,8625843.05,9020979.88,PP,PP_FAC_Taux_Gov,LU41,11008390,PP_FAC_Taux_Gov,8625843.05,395136.8300000001,M7EUM,9145738.788387613,519895.7383876126,QUATREM AG,Hors mandat QUATREM AG,0,519895.7383876126,9145738.788387613,2026-03-25T00:00:00,PP_FAC_Taux,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Act_exEUR,Vrai,0.0138298621709831
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1407.07,2026-03-24T00:00:00,P,5155,1000,5683610.9399999995,5683610.9399999995,7253445.85,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,5683610.9399999995,1569834.9100000001,M7EM,7356325.838790469,1672714.8987904694,CMAV AG,Hors mandat CMAV AG,0,1672714.8987904694,7356325.838790469,2026-03-25T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1470.43,2026-03-24T00:00:00,P,3113,1000,3394775.8999999994,3394775.9,4577448.59,PP,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,3394775.9,1182672.69,MAUSLCR,4607039.463222732,1212263.563222732,CMAV AG,Hors mandat CMAV AG,0,1212263.563222732,4607039.463222732,2026-03-25T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1277.1,2026-03-24T00:00:00,P,2100,1000,2320038,2320038,2681910,PP,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,2320038,361872,MSDEPN,2740976.2841171194,420938.2841171194,CMAV AG,Hors mandat CMAV AG,0,420938.2841171194,2740976.2841171194,2026-03-25T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Act_AsPac,Vrai,0.022023962070733
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1407.07,2026-03-24T00:00:00,P,13278,1000,13651228.329999998,13651228.329999998,18683075.46,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,13651228.329999998,5031847.130000003,M7EM,18948068.765753612,5296840.435753614,AUXIA AG,Hors mandat AUXIA AG,0,5296840.435753614,18948068.765753612,2026-03-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1320.09,2026-03-24T00:00:00,P,2489,1000,2528326.1999999997,2528326.1999999997,3285704.01,PP,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,2528326.1999999997,757377.81,M7EUM,3331144.8435929464,802818.6435929467,AUXIA AG,Hors mandat AUXIA AG,0,802818.6435929467,3331144.8435929464,2026-03-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Act_exEUR,Vrai,0.0138298621709831
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1407.07,2026-03-24T00:00:00,P,4140,1000,4983525,4983525,5825269.8,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,4983525,841744.7999999998,M7EM,5907893.1081653815,924368.1081653815,INPR AG,Hors mandat INPR AG,0,924368.1081653815,5907893.1081653815,2026-03-25T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1470.43,2026-03-24T00:00:00,P,80245,1000,111914639.50999998,111914639.50999998,117994655.35,PP,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,111914639.50999998,6080015.8400000185,MAUSLCR,118757430.68625382,6842791.17625384,MHP AG,Hors mandat MHP AG,0,6842791.17625384,118757430.68625382,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1277.1,2026-03-24T00:00:00,P,25000,1000,25000000,25000000,31927500.000000004,PP,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,25000000,6927500.000000004,MSDEPN,32630670.04901333,7630670.0490133315,MHP AG,Hors mandat MHP AG,0,7630670.0490133315,32630670.04901333,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Act_AsPac,Vrai,0.022023962070733
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1320.09,2026-03-24T00:00:00,P,27715,1000,28086023.700000003,28086023.700000003,36586294.35,PP,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,28086023.700000003,8500270.649999999,M7EUM,37092277.75820752,9006254.05820752,MHP AG,Hors mandat MHP AG,0,9006254.05820752,37092277.75820752,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Act_exEUR,Vrai,0.0138298621709831
