PMVL[Holding date],PMVL[ENTITE],PMVL[ISIN],PMVL[Orig. name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[PRMP PMVL],PMVL[PRMP VNC],PMVL[PRMP MtM],PMVL[Ref Unik Asset],PMVL[Selected Fund code],PMVL[3A],PMVL[CANTON],PMVL[CIC],PMVL[GROUPE],PMVL[Ptf name],PMVL[Quantity],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[Quote Date],PMVL[Quote],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PMVL Estimé],PRMP_PMVL_future,target
2026-01-21,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.000453852804632926,34613.90000000002,302123.6,336737.5,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-01-19T00:00:00,33673.75,302123.6,34461.07074119995,34412.600000000035,True
2026-01-22,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000971533805825241,34412.600000000035,302123.6,336536.2,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-01-20T00:00:00,33653.62,302123.6,34739.55629518395,34656.70000000001,True
2026-01-23,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.00172070804982191,34656.70000000001,302123.6,336780.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-01-21T00:00:00,33678.03,302123.6,35236.20057323144,35393.70000000001,True
2026-01-26,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.00172070804982191,35393.70000000001,302123.6,337517.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-01-22T00:00:00,33751.73,302123.6,35974.46873506415,35837.70000000001,True
2026-01-27,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000328849179647766,35837.70000000001,302123.6,337961.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-01-23T00:00:00,33796.13,302123.6,35948.838296257716,35438.20000000001,True
2026-01-28,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000695413809148192,35438.20000000001,302123.6,337561.8,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-01-26T00:00:00,33756.18,302123.6,35672.94513716095,35871.100000000035,True
2026-01-30,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.000586382776522517,35871.100000000035,302123.6,337994.7,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-01-28T00:00:00,33799.47,302123.6,35672.90572936414,36089.70000000001,True
2026-02-02,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000128978741268614,36089.70000000001,302123.6,338213.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-01-29T00:00:00,33821.33,302123.6,36133.32232571434,35794.70000000001,True
2026-02-03,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.000321140935354463,35794.70000000001,302123.6,337918.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-01-30T00:00:00,33791.83,302123.6,35686.18060106458,35918.100000000035,True
2026-02-04,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.00111550116609072,35918.100000000035,302123.6,338041.7,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-02T00:00:00,33804.17,302123.6,36295.18591053737,36415.0,True
2026-02-06,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-9.59770463316838e-05,36415.0,302123.6,338538.6,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-04T00:00:00,33853.86,302123.6,36382.50806510274,36338.40000000002,True
2026-02-09,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.000229861830306419,36338.40000000002,302123.6,338462.0,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-05T00:00:00,33846.2,302123.6,36260.60050519084,36367.100000000035,True
2026-02-10,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000818597318335853,36367.100000000035,302123.6,338490.7,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-06T00:00:00,33849.07,302123.6,36644.18757930165,36554.40000000002,True
2026-02-11,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000348376640588993,36554.40000000002,302123.6,338678.0,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-09T00:00:00,33867.8,302123.6,36672.387503881415,37408.70000000001,True
2026-02-17,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.00056873906757117,37408.70000000001,302123.6,339532.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-13T00:00:00,33953.23,302123.6,37601.80528371234,37803.100000000035,True
2026-02-25,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00082127660646482,37803.100000000035,302123.6,339926.7,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-23T00:00:00,33992.67,302123.6,37523.92615337728,37779.40000000002,True
2026-02-26,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000284909623137686,37779.40000000002,302123.6,339903.0,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-24T00:00:00,33990.3,302123.6,37876.2416356334,37818.90000000002,True
2026-02-27,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000302472714440563,37818.90000000002,302123.6,339942.5,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-25T00:00:00,33994.25,302123.6,37921.72333072871,37840.0,True
2026-03-02,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.000350258283986418,37840.0,302123.6,339963.6,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-26T00:00:00,33996.36,302123.6,37720.92493284616,37788.70000000001,True
2026-03-03,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00349624789834414,37788.70000000001,302123.6,339912.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-02-27T00:00:00,33991.23,302123.6,36600.28233550367,37060.600000000035,True
2026-03-04,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00397901468162832,37060.600000000035,302123.6,339184.2,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-02T00:00:00,33918.42,302123.6,35710.981088423694,35876.30000000005,True
2026-03-05,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.00250412062445568,35876.30000000005,302123.6,337999.9,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-03T00:00:00,33799.99,302123.6,36722.692520654,36191.100000000035,True
2026-03-06,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.000567466439680208,36191.100000000035,302123.6,338314.7,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-04T00:00:00,33831.47,302123.6,35999.11776169954,35777.5,True
2026-03-09,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00334336257613807,35777.5,302123.6,337901.1,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-05T00:00:00,33790.11,302123.6,34647.77410782408,35205.5,True
2026-03-10,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.0067752814132465,35205.5,302123.6,337329.1,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-06T00:00:00,33732.91,302123.6,32920.00041862286,33536.70000000001,True
2026-03-11,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.00568970373594868,33536.70000000001,302123.6,335660.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-09T00:00:00,33566.03,302123.6,35446.50766291964,34673.70000000001,True
2026-03-12,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00223805352996298,34673.70000000001,302123.6,336797.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-10T00:00:00,33679.73,302123.6,33919.92961385299,34025.0,True
2026-03-13,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00333781607816816,34025.0,302123.6,336148.6,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-11T00:00:00,33614.86,302123.6,32902.9977982663,32780.90000000002,True
2026-03-16,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00256039327640726,32780.90000000002,302123.6,334904.5,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-12T00:00:00,33490.45,302123.6,31923.41276996152,31968.5,True
2026-03-17,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00103705415014182,31968.5,302123.6,334092.1,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-13T00:00:00,33409.21,302123.6,31622.028401165444,31931.100000000035,True
2026-03-20,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00445212936279219,31931.100000000035,302123.6,334054.7,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-18T00:00:00,33405.47,302123.6,30443.845261351322,31996.20000000001,False
2026-03-23,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00232865115776412,31996.20000000001,302123.6,334119.8,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-19T00:00:00,33411.98,302123.6,,30384.300000000047,False
2026-03-24,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00283443203037161,30384.300000000047,302123.6,332507.9,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-20T00:00:00,33250.79,302123.6,,30027.800000000047,False
2026-03-25,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000744892443221378,30027.800000000047,302123.6,332151.4,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-23T00:00:00,33215.14,302123.6,,29794.300000000047,False
2026-03-26,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.00367258432599934,29794.300000000047,302123.6,331917.9,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-24T00:00:00,33191.79,302123.6,,30884.0,False
2026-03-27,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00225574364863954,30884.0,302123.6,333007.6,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-25T00:00:00,33300.76,302123.6,,29858.70000000001,False
2026-03-30,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00334997135232511,29858.70000000001,302123.6,331982.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-26T00:00:00,33198.23,302123.6,28746.568805521005,28589.100000000035,True
2026-03-31,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00248078556483196,28589.100000000035,302123.6,330712.7,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-27T00:00:00,33071.27,302123.6,27768.672707733407,28385.70000000001,True
2026-04-01,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.00192622206069422,28385.70000000001,302123.6,330509.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-30T00:00:00,33050.93,302123.6,29022.33430492459,29401.300000000047,True
2026-04-02,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.00564318879031589,29401.300000000047,302123.6,331524.9,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-03-31T00:00:00,33152.49,302123.6,31272.15759939066,30923.900000000023,True
2026-04-03,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00117744054826989,30923.900000000023,302123.6,333047.5,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-04-01T00:00:00,33304.75,302123.6,30531.756369000126,30923.900000000023,True
2026-04-04,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.00117744054826989,30923.900000000023,302123.6,333047.5,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-04-01T00:00:00,33304.75,302123.6,30531.756369000126,30923.900000000023,True
2026-04-07,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000428134083341707,30923.900000000023,302123.6,333047.5,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-04-01T00:00:00,33304.75,302123.6,31066.488986121723,30782.300000000047,True
2026-04-08,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000366078449064814,30782.300000000047,302123.6,332905.9,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-04-02T00:00:00,33290.59,302123.6,30904.169675556594,31001.400000000023,True
2026-04-09,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.00942693609114599,31001.400000000023,302123.6,333125.0,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-04-07T00:00:00,33312.5,302123.6,34141.74808536307,33168.70000000001,True
2026-04-10,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.0006995238642311,33168.70000000001,302123.6,335292.3,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-04-08T00:00:00,33529.23,302123.6,32934.1550346571,33385.0,True
2026-04-13,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,0.000551835491708437,33385.0,302123.6,335508.6,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-04-09T00:00:00,33550.86,302123.6,33570.14555325342,33301.0,True
2026-04-14,AUXIA ASSISTANCE,FR0007040365,MH EDRAM HYBRIDES CORPORATE,HE00,-0.0010494411917158,33301.0,302123.6,335424.6,FC_Taux_HY,AAS2E,Hors mandat AUXIA ASSISTANCE,AUXIA ASS,XL42,Groupe MH,AUXIA ASS HM ACT COTE,10.0,302123.6,2026-04-10T00:00:00,33542.46,302123.6,32948.99160804518,33356.90000000002,True
