PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Holding date 31-12-2025],PMVL[Quantity 31-12-2025],PMVL[Purch. Val. (clean) (ptf cur.) 31-12-2025],PMVL[VNC Agrege dirty (ptf cur.) 31-12-2025],PMVL[PRMP MtM 31-12-2025],PMVL[PMVL 31-12-2025.1],PMVL[Variation PMVL],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)]
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR0007021936,FEDERIS ISR FRANCE MH,477.75,2026-02-17T00:00:00,P,202477,1,96733386.75,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,96733386.75,0,M7EM,0.012365689785888,97929561.80248882,1196175.0524888188,MHP AG,Hors mandat MHP AG,0,1196175.0524888188,97929561.80248882,2026-02-18T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-31T00:00:00,202477,86652809.35000001,86652809.35000001,96312234.58999999,9659425.23999998,-9659425.23999998,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0013230042,Tocqueville Euro Equity Value SRI GP,180.93,2026-02-17T00:00:00,P,1064,1,192509.52,PP,FC_Act_EUR,,FR41,12238661,PP_FAC_Act_EUR_LC,192509.52,0,M7EM,0.012365689785888,194890.03300515018,2380.513005150191,EMUT AG,Hors mandat EMUT AG,0,2380.513005150191,194890.03300515018,2026-02-18T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1064,168303.52000000002,168303.52000000002,183731.52,15427.99999999997,-15427.99999999997,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0013230042,Tocqueville Euro Equity Value SRI GP,180.93,2026-02-17T00:00:00,P,1064,1,192509.52,PP,FC_Act_EUR,,FR41,12238661,PP_FAC_Act_EUR_LC,192509.52,0,M7EM,0.012365689785888,194890.03300515018,2380.513005150191,EMUT AG,Hors mandat EMUT AG,0,2380.513005150191,194890.03300515018,2026-02-18T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1064,168303.52000000002,168303.52000000002,183731.52,15427.99999999997,-15427.99999999997,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0013230042,Tocqueville Euro Equity Value SRI GP,180.93,2026-02-17T00:00:00,P,1064,1,192509.52,PP,FC_Act_EUR,,FR41,12238661,PP_FAC_Act_EUR_LC,192509.52,0,M7EM,0.012365689785888,194890.03300515018,2380.513005150191,EMUT AG,Hors mandat EMUT AG,0,2380.513005150191,194890.03300515018,2026-02-18T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1064,168303.52000000002,168303.52000000002,183731.52,15427.99999999997,-15427.99999999997,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0013230042,Tocqueville Euro Equity Value SRI GP,180.93,2026-02-17T00:00:00,P,1064,1,192509.52,PP,FC_Act_EUR,,FR41,12238661,PP_FAC_Act_EUR_LC,192509.52,0,M7EM,0.012365689785888,194890.03300515018,2380.513005150191,EMUT AG,Hors mandat EMUT AG,0,2380.513005150191,194890.03300515018,2026-02-18T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1064,168303.52000000002,168303.52000000002,183731.52,15427.99999999997,-15427.99999999997,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,1300,1,4683315,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,4683315,0,M7EM,0.012365689785888,4741227.4204595955,57912.42045959551,AUXIA AG,Hors mandat AUXIA AG,0,57912.42045959551,4741227.4204595955,2026-02-18T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,2700,3878112,3878112,9084420,5206308,-5206308,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,22218,1,22496835.900000002,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,22496835.900000002,0,M7EM,0.012365689785888,22775024.79390343,278188.8939034268,AUXIA AG,Hors mandat AUXIA AG,0,278188.8939034268,22775024.79390343,2026-02-18T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,22218,8865004.54,8865004.54,20740725.18,11875720.64,-11875720.64,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,1046,1,1059127.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,1059127.3,0,M7EM,0.012365689785888,1072224.139635565,13096.839635564946,CAPREVAL AG,batch,0,13096.839635564946,1072224.139635565,2026-02-18T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1046,402464.80000000005,402464.8,976451.46,573986.6599999999,-573986.6599999999,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,INPR,INP2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,3900,1,14049945,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,14049945,0,M7EM,0.012365689785888,14223682.261378787,173737.26137878746,INPR AG,Hors mandat INPR AG,0,173737.26137878746,14223682.261378787,2026-02-18T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3900,5566093.5,5566093.5,13121940,7555846.5,-7555846.5,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,INPR,INP2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,9833,1,9956404.15,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,9956404.15,0,M7EM,0.012365689785888,10079521.955101827,123117.80510182679,INPR AG,Hors mandat INPR AG,0,123117.80510182679,10079521.955101827,2026-02-18T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,9833,4420615.980000001,4420615.98,9179203.83,4758587.85,-4758587.85,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP1R,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,5400,1,5467770,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,5467770,0,M7EM,0.012365689785888,5535382.747640585,67612.7476405846,MHP PERE,Mandats LBPAM MHP PERE,0,67612.7476405846,5535382.747640585,2026-02-18T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,5400,2432947.11,2432947.11,5040954,2608006.89,-2608006.89,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,168110,1,170219780.5,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,170219780.5,0,M7EM,0.012365689785888,172324665.50108492,2104885.0010849237,MHP AG,Hors mandat MHP AG,0,2104885.0010849237,172324665.50108492,2026-02-18T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,168110,138060805.9,138060805.9,156932366.10000002,18871560.200000018,-18871560.200000018,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,546,1,552852.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,552852.3,0,M7EM,0.012365689785888,559688.7000392147,6836.400039214641,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,6836.400039214641,559688.7000392147,2026-02-18T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,546,301354.45999999996,301354.45999999996,509696.46,208342.00000000006,-208342.00000000006,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,8102,1,8203680.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8203680.1,0,M7EM,0.012365689785888,8305124.263219262,101444.16321926191,MMH AG,Hors mandat MUTUELLE MH AG,0,101444.16321926191,8305124.263219262,2026-02-18T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,8102,5435895.159999999,5435895.159999999,7563298.02,2127402.8600000003,-2127402.8600000003,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,402,1,1448225.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1448225.1,0,M7EM,0.012365689785888,1466133.4023267366,17908.302326736506,MMH AG,Hors mandat MUTUELLE MH AG,0,17908.302326736506,1466133.4023267366,2026-02-18T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,940,1600257.28,1600257.28,3162724,1562466.72,-1562466.72,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0000986531,SELECTION VALEURS MOYENNES,992.52,2026-02-17T00:00:00,P,119,1,118109.88,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,118109.88,0,M7EM,0.012365689785888,119570.39013672846,1460.5101367284515,EMUT AG,Hors mandat EMUT AG,0,1460.5101367284515,119570.39013672846,2026-02-18T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,119,102688.67,102688.67,111023.43,8334.759999999995,-8334.759999999995,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,1300,1,4683315,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,4683315,0,M7EM,0.012365689785888,4741227.4204595955,57912.42045959551,AUXIA AG,Hors mandat AUXIA AG,0,57912.42045959551,4741227.4204595955,2026-02-18T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,2700,3878112,3878112,9166932,5288820,-5288820,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,22218,1,22496835.900000002,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,22496835.900000002,0,M7EM,0.012365689785888,22775024.79390343,278188.8939034268,AUXIA AG,Hors mandat AUXIA AG,0,278188.8939034268,22775024.79390343,2026-02-18T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,22218,8865004.54,8865004.54,20971125.84,12106121.3,-12106121.3,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,1046,1,1059127.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,1059127.3,0,M7EM,0.012365689785888,1072224.139635565,13096.839635564946,CAPREVAL AG,batch,0,13096.839635564946,1072224.139635565,2026-02-18T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1046,402464.80000000005,402464.8,987298.48,584833.6799999999,-584833.6799999999,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,INPR,INP2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,3900,1,14049945,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,14049945,0,M7EM,0.012365689785888,14223682.261378787,173737.26137878746,INPR AG,Hors mandat INPR AG,0,173737.26137878746,14223682.261378787,2026-02-18T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3900,5566093.5,5566093.5,13241124,7675030.5,-7675030.5,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,INPR,INP2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,9833,1,9956404.15,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,9956404.15,0,M7EM,0.012365689785888,10079521.955101827,123117.80510182679,INPR AG,Hors mandat INPR AG,0,123117.80510182679,10079521.955101827,2026-02-18T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,9833,4420615.980000001,4420615.98,9281172.04,4860556.059999999,-4860556.059999999,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP1R,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,5400,1,5467770,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,5467770,0,M7EM,0.012365689785888,5535382.747640585,67612.7476405846,MHP PERE,Mandats LBPAM MHP PERE,0,67612.7476405846,5535382.747640585,2026-02-18T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,5400,2432947.11,2432947.11,5096952,2664004.89,-2664004.89,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,168110,1,170219780.5,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,170219780.5,0,M7EM,0.012365689785888,172324665.50108492,2104885.0010849237,MHP AG,Hors mandat MHP AG,0,2104885.0010849237,172324665.50108492,2026-02-18T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,168110,138060805.9,138060805.9,158675666.8,20614860.900000006,-20614860.900000006,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,546,1,552852.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,552852.3,0,M7EM,0.012365689785888,559688.7000392147,6836.400039214641,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,6836.400039214641,559688.7000392147,2026-02-18T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,546,301354.45999999996,301354.45999999996,515358.48,214004.02000000002,-214004.02000000002,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,8102,1,8203680.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8203680.1,0,M7EM,0.012365689785888,8305124.263219262,101444.16321926191,MMH AG,Hors mandat MUTUELLE MH AG,0,101444.16321926191,8305124.263219262,2026-02-18T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,8102,5435895.159999999,5435895.159999999,7647315.76,2211420.6000000006,-2211420.6000000006,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,402,1,1448225.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1448225.1,0,M7EM,0.012365689785888,1466133.4023267366,17908.302326736506,MMH AG,Hors mandat MUTUELLE MH AG,0,17908.302326736506,1466133.4023267366,2026-02-18T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,940,1600257.28,1600257.28,3191450.4,1591193.1199999999,-1591193.1199999999,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0000986531,SELECTION VALEURS MOYENNES,992.52,2026-02-17T00:00:00,P,119,1,118109.88,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,118109.88,0,M7EM,0.012365689785888,119570.39013672846,1460.5101367284515,EMUT AG,Hors mandat EMUT AG,0,1460.5101367284515,119570.39013672846,2026-02-18T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,119,102688.67,102688.67,111023.43,8334.759999999995,-8334.759999999995,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,1300,1,4683315,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,4683315,0,M7EM,0.012365689785888,4741227.4204595955,57912.42045959551,AUXIA AG,Hors mandat AUXIA AG,0,57912.42045959551,4741227.4204595955,2026-02-18T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,2700,3878112,3878112,9198522,5320410,-5320410,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,22218,1,22496835.900000002,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,22496835.900000002,0,M7EM,0.012365689785888,22775024.79390343,278188.8939034268,AUXIA AG,Hors mandat AUXIA AG,0,278188.8939034268,22775024.79390343,2026-02-18T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,22218,8865004.54,8865004.54,21039112.919999998,12174108.379999999,-12174108.379999999,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,1046,1,1059127.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,1059127.3,0,M7EM,0.012365689785888,1072224.139635565,13096.839635564946,CAPREVAL AG,batch,0,13096.839635564946,1072224.139635565,2026-02-18T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1046,402464.80000000005,402464.8,990499.24,588034.44,-588034.44,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,INPR,INP2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,3900,1,14049945,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,14049945,0,M7EM,0.012365689785888,14223682.261378787,173737.26137878746,INPR AG,Hors mandat INPR AG,0,173737.26137878746,14223682.261378787,2026-02-18T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3900,5566093.5,5566093.5,13286754,7720660.5,-7720660.5,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,INPR,INP2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,9833,1,9956404.15,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,9956404.15,0,M7EM,0.012365689785888,10079521.955101827,123117.80510182679,INPR AG,Hors mandat INPR AG,0,123117.80510182679,10079521.955101827,2026-02-18T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,9833,4420615.980000001,4420615.98,9311261.02,4890645.039999999,-4890645.039999999,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP1R,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,5400,1,5467770,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,5467770,0,M7EM,0.012365689785888,5535382.747640585,67612.7476405846,MHP PERE,Mandats LBPAM MHP PERE,0,67612.7476405846,5535382.747640585,2026-02-18T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,5400,2432947.11,2432947.11,5113476,2680528.89,-2680528.89,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHP,MHP2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,168110,1,170219780.5,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,170219780.5,0,M7EM,0.012365689785888,172324665.50108492,2104885.0010849237,MHP AG,Hors mandat MHP AG,0,2104885.0010849237,172324665.50108492,2026-02-18T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,168110,138060805.9,138060805.9,159190083.4,21129277.5,-21129277.5,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,546,1,552852.3,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,552852.3,0,M7EM,0.012365689785888,559688.7000392147,6836.400039214641,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,6836.400039214641,559688.7000392147,2026-02-18T00:00:00,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,546,301354.45999999996,301354.45999999996,517029.24,215674.78000000003,-215674.78000000003,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,8102,1,8203680.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8203680.1,0,M7EM,0.012365689785888,8305124.263219262,101444.16321926191,MMH AG,Hors mandat MUTUELLE MH AG,0,101444.16321926191,8305124.263219262,2026-02-18T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,8102,5435895.159999999,5435895.159999999,7672107.88,2236212.7200000007,-2236212.7200000007,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,402,1,1448225.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1448225.1,0,M7EM,0.012365689785888,1466133.4023267366,17908.302326736506,MMH AG,Hors mandat MUTUELLE MH AG,0,17908.302326736506,1466133.4023267366,2026-02-18T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,940,1600257.28,1600257.28,3202448.4,1602191.1199999999,-1602191.1199999999,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0000986531,SELECTION VALEURS MOYENNES,992.52,2026-02-17T00:00:00,P,119,1,118109.88,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,118109.88,0,M7EM,0.012365689785888,119570.39013672846,1460.5101367284515,EMUT AG,Hors mandat EMUT AG,0,1460.5101367284515,119570.39013672846,2026-02-18T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,119,102688.67,102688.67,111023.43,8334.759999999995,-8334.759999999995,,
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,1300,1,4683315,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,4683315,0,M7EM,0.012365689785888,4741227.4204595955,57912.42045959551,AUXIA AG,Hors mandat AUXIA AG,0,57912.42045959551,4741227.4204595955,2026-02-18T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,2700,3878112,3878112,9208188,5330076,-5330076,,
